Date,Open,High,Low,Close,Volume
23-Oct-13,72.78,73.22,72.17,72.50,1044496
22-Oct-13,72.06,73.19,71.67,72.90,1433325
21-Oct-13,73.39,73.99,71.60,72.03,2950124
18-Oct-13,72.60,73.91,72.11,72.75,2223580
17-Oct-13,73.43,74.07,72.00,72.45,2627409
16-Oct-13,74.96,75.99,72.68,74.05,3338629
15-Oct-13,74.88,75.73,74.21,74.66,1384702
14-Oct-13,74.75,75.92,74.25,75.64,2182529
11-Oct-13,75.75,75.94,74.09,74.95,1470864
10-Oct-13,74.80,76.49,74.47,75.72,1656106
9-Oct-13,73.58,74.70,72.83,73.94,1604544
8-Oct-13,75.56,76.31,73.05,73.64,2004072
7-Oct-13,75.91,77.24,75.35,75.88,1837066
4-Oct-13,76.34,77.75,76.01,76.45,2312066
3-Oct-13,74.17,77.61,72.60,76.57,4644511
2-Oct-13,73.10,75.25,72.59,74.46,2964379
1-Oct-13,72.94,74.09,72.65,73.86,1398633
30-Sep-13,71.11,73.67,71.00,73.13,2382118
27-Sep-13,72.29,72.93,71.79,72.02,1660685
26-Sep-13,72.88,73.74,72.04,72.25,2047430
25-Sep-13,72.34,72.91,71.66,72.26,1664901
24-Sep-13,72.79,73.74,71.76,73.07,1718024
23-Sep-13,73.25,73.49,71.66,72.99,2353441
20-Sep-13,73.42,74.37,73.06,73.59,6744719
19-Sep-13,74.22,74.65,73.14,73.50,3401689
