Date,Open,High,Low,Close,Volume
18-Dec-13,86.14,86.22,84.05,86.14,68387235
17-Dec-13,85.35,85.53,84.99,85.15,24454893
16-Dec-13,85.28,85.81,85.21,85.32,24908324
13-Dec-13,85.37,85.40,84.71,84.85,34075415
12-Dec-13,85.23,85.42,84.90,84.96,33662597
11-Dec-13,86.29,86.40,85.06,85.18,36830565
10-Dec-13,86.20,86.45,86.12,86.29,26965928
9-Dec-13,86.35,86.53,86.20,86.35,22599903
6-Dec-13,86.10,86.18,85.59,86.00,36842888
5-Dec-13,85.57,85.66,85.17,85.38,39829338
4-Dec-13,85.06,85.77,84.78,85.49,37193220
3-Dec-13,85.42,85.64,85.08,85.41,37154262
2-Dec-13,85.83,85.96,85.35,85.48,26354619
29-Nov-13,85.54,85.84,85.47,85.73,16708898
27-Nov-13,84.79,85.24,84.73,85.22,21638074
26-Nov-13,84.22,84.84,84.02,84.63,26629288
25-Nov-13,84.29,84.38,83.98,84.19,21699975
22-Nov-13,83.69,84.02,83.62,83.99,25361273
21-Nov-13,83.03,83.61,82.98,83.54,28125025
20-Nov-13,83.14,83.43,82.46,82.70,32177418
19-Nov-13,83.09,83.49,82.76,82.90,25545292
18-Nov-13,83.94,84.10,82.98,83.14,31679608
15-Nov-13,83.83,83.96,83.61,83.96,20515761
14-Nov-13,83.29,83.86,83.14,83.80,31101157
13-Nov-13,82.01,83.55,82.00,83.54,31345887
12-Nov-13,82.16,82.66,82.12,82.54,20108526
11-Nov-13,82.39,82.64,82.14,82.41,24822945
8-Nov-13,81.73,82.56,81.51,82.54,31480519
7-Nov-13,82.99,83.13,81.37,81.44,52173216
6-Nov-13,83.35,83.40,82.73,83.00,25576806
5-Nov-13,82.59,83.22,82.37,83.02,27975601
4-Nov-13,83.05,83.07,82.64,82.93,16843634
1-Nov-13,83.04,83.17,82.40,82.81,30873163
31-Oct-13,82.77,83.30,82.48,82.79,31309909
30-Oct-13,83.36,83.48,82.58,82.98,33535470
29-Oct-13,83.16,83.26,82.70,83.06,36878062
28-Oct-13,82.90,83.05,82.55,82.92,28618375
25-Oct-13,83.10,83.28,82.50,82.90,35832381
24-Oct-13,81.99,82.48,81.88,82.31,23155090
23-Oct-13,82.04,82.20,81.55,81.95,38021281
22-Oct-13,82.62,82.90,81.93,82.45,43944821
21-Oct-13,82.31,82.54,82.07,82.33,31176938
18-Oct-13,81.56,82.18,81.35,82.15,39628221
17-Oct-13,80.00,80.87,79.95,80.84,32193534
16-Oct-13,79.83,80.42,79.79,80.38,46735861
15-Oct-13,79.73,80.11,79.38,79.48,38683993
14-Oct-13,78.74,79.79,78.68,79.79,31471884
11-Oct-13,78.41,79.29,78.40,79.23,25214124
10-Oct-13,77.80,78.79,77.79,78.61,48062722
